AlternatorE,101.2,1.97,299.557275987,94380611,0
AlternatorE,102.9,1.25,21.058960353,5253181,0
AlternatorE,103.2,1.75,99.263111584,29802851,0
AlternatorE,104.0,1.25,277.733116543,103158472,0
AlternatorE,104.4,1.24,11.824003661,3371187,0
AlternatorE,104.5,4.95,507.384199287,163610424,1
AlternatorE,105.8,7.77,606.897647893,201426870,0
AlternatorE,105.9,4.55,638.177178846,212444318,0
AlternatorE,106.6,6.58,433.216424053,136376822,0
AlternatorE,109.0,1.24,190.049507266,67212004,0
AlternatorE,90.0,1.24,0.223705221,43759,0
AlternatorE,90.0,3.95,58.142061879,13242589,0
AlternatorE,90.0,6.45,53.549851886,12240679,0
AlternatorE,90.0,6.4,90.95753018,19057473,0
AlternatorE,90.0,6.95,79.688753837,18016127,0
AlternatorE,90.0,6.98,407.359442157,124176416,0
AlternatorE,90.0,7.12,306.96373271,89194524,0
AlternatorE,90.0,7.44,128.42283376,32924448,1
AlternatorE,90.0,7.69,471.837117662,150864537,0
AlternatorE,90.0,7.8,223.539480044,61935843,0
AlternatorE,90.0,7.82,304.19779904,84622789,0
AlternatorE,90.0,7.85,25.30608242,3588881,0
AlternatorE,90.0,7.86,197.326819706,44920692,0
AlternatorE,90.0,7.89,247.680447282,60631379,0
AlternatorE,90.0,7.9,624.394796733,200380595,0
AlternatorE,90.0,7.9,73.037897782,15149056,0
AlternatorE,90.1,5.23,304.483861613,90633220,0
AlternatorE,90.1,7.79,313.233803946,90388808,0
AlternatorE,90.1,7.88,293.269392482,79441961,0
AlternatorE,90.1,7.9,459.988055588,139386886,0
AlternatorE,90.2,2.45,157.97565098,44353289,0
AlternatorE,90.2,2.71,2.22719062,347922,1
AlternatorE,90.2,4.23,355.754950277,117164133,0
AlternatorE,90.2,5.96,322.855280051,97062892,0
AlternatorE,90.2,6.69,95.299727942,21733777,0
AlternatorE,90.2,6.72,6.467424115,786379,0
AlternatorE,90.2,7.87,101.463358255,23706068,0
AlternatorE,90.2,7.9,612.311179226,196468050,0
AlternatorE,90.3,7.84,422.282021383,123284731,0
AlternatorE,90.4,1.24,0.247341848,48137,0
AlternatorE,90.4,2.8,424.563634297,147426447,0
AlternatorE,90.4,3.01,109.681653741,32237585,0
AlternatorE,90.4,4.61,527.170678781,167311225,0
AlternatorE,90.4,7.78,5.709940213,532428,1
AlternatorE,90.5,1.55,123.873928277,33760324,0
AlternatorE,90.5,3.75,309.975312206,92987135,0
AlternatorE,90.5,6.7,35.284498674,6111524,0
AlternatorE,90.5,7.49,436.843832363,139413295,0
AlternatorE,90.6,1.84,242.542300895,80996601,1
AlternatorE,90.6,4.01,68.123601622,18990525,0
AlternatorE,90.7,3.66,73.580294164,19131672,0
AlternatorE,90.7,7.3,418.028288112,130146341,0
AlternatorE,90.7,7.55,20.822698185,3057252,0
AlternatorE,90.8,2.23,80.250671071,19868911,0
AlternatorE,90.8,2.48,479.687251157,164868917,0
AlternatorE,90.9,2.26,7.216429081,1864500,0
AlternatorE,90.9,2.45,52.968085172,12460017,0
AlternatorE,90.9,4.37,113.545015637,29352588,0
AlternatorE,90.9,4.97,16.885509607,2525097,0
AlternatorE,90.9,7.31,49.462762633,11092589,0
AlternatorE,91.0,1.48,224.138831725,78514218,0
AlternatorE,91.0,3.44,433.539117571,142183123,0
AlternatorE,91.0,7.15,97.335611451,17654909,0
AlternatorE,91.0,7.18,205.291032394,57967886,1
AlternatorE,91.1,1.31,6.830142606,1512035,0
AlternatorE,91.1,1.3,27.20758308,8190306,0
AlternatorE,91.1,1.34,379.29513142,121980197,0
AlternatorE,91.1,3.34,199.50317556,50536026,0
AlternatorE,91.2,1.96,158.272983343,52249240,0
AlternatorE,91.2,7.68,166.324815839,39690808,0
AlternatorE,91.3,7.7,309.445341133,80973055,0
AlternatorE,91.4,4.43,82.380150173,19023670,0
AlternatorE,91.4,6.87,469.864845065,148637960,0
AlternatorE,91.4,7.57,549.985281662,182458359,0
AlternatorE,91.5,7.41,332.877151467,98957023,0
AlternatorE,91.6,1.66,98.698705106,28558035,0
AlternatorE,91.6,1.79,30.534805573,7532922,0
AlternatorE,91.6,2.25,130.713669331,33788837,1
AlternatorE,91.8,5.2,461.510623705,145506464,0
AlternatorE,91.8,7.01,400.961370662,125927231,0
AlternatorE,91.9,3.51,287.733139781,90326593,0
AlternatorE,91.9,7.87,654.98744789,215431417,0
AlternatorE,92.0,7.74,502.93342673,154402955,0
AlternatorE,92.0,7.9,536.441480496,164648297,0
AlternatorE,92.1,1.46,360.981221584,121753574,0
AlternatorE,92.1,2.03,132.017109731,39306786,0
AlternatorE,92.1,2.82,99.927316442,28305743,0
AlternatorE,92.3,1.46,108.014243739,32772132,0
AlternatorE,92.4,7.66,659.512830354,218269649,0
AlternatorE,92.6,1.26,80.788180284,22153807,0
AlternatorE,92.8,3.39,597.674845069,203331988,0
AlternatorE,92.9,3.77,274.796316803,87252828,0
AlternatorE,92.9,7.82,544.863971985,176722339,0
AlternatorE,93.0,7.85,561.110464915,186619021,0
AlternatorE,93.2,1.89,273.406755019,91232500,0
AlternatorE,93.3,1.49,448.529564172,155763781,0
AlternatorE,93.3,5.95,527.714372612,179756495,0
AlternatorE,93.5,5.16,496.839856308,165625748,0
AlternatorE,93.6,1.25,21.013971804,5338719,0
AlternatorE,93.6,2.19,16.650006077,4196120,0
AlternatorE,93.8,1.66,57.763936434,16288770,0
AlternatorE,93.9,1.29,471.17694935,159685346,0
AlternatorE,93.9,4.36,40.826961312,9803036,0
AlternatorE,93.9,6.68,514.921595081,166213262,0
AlternatorE,94.2,2.73,45.37916812,10719970,0
AlternatorE,94.2,4.14,71.796916124,21143505,0
AlternatorE,94.4,1.25,29.538092569,7691549,0
AlternatorE,94.4,3.12,76.903419192,17784875,0
AlternatorE,94.4,3.22,151.226271719,43367776,0
AlternatorE,94.8,4.31,287.7541726,79909475,1
AlternatorE,95.4,1.48,0.105093132,12029,0
AlternatorE,95.4,2.54,229.514434348,67406270,0
AlternatorE,96.4,1.53,49.191549057,10584423,0
AlternatorE,96.4,1.62,309.829429367,104772301,0
AlternatorE,96.6,5.61,383.786017648,113315063,0
AlternatorE,96.8,7.82,643.463684578,213429380,0
AlternatorE,96.9,7.57,500.530038745,146540862,0
AlternatorE,97.0,1.67,362.522802818,121085908,0
AlternatorE,97.0,4.0,137.234838734,45425253,0
AlternatorE,97.0,5.7,156.712358395,38213365,0
AlternatorE,97.0,6.14,577.182043001,189031722,1
AlternatorE,97.5,1.3,474.102929831,161277893,0
AlternatorE,97.7,1.24,0.006392263,1008,0
AlternatorE,97.8,7.86,324.052810072,82163907,0
AlternatorE,97.9,6.45,655.247121433,217188119,0
AlternatorE,98.8,1.31,288.614433793,97853126,0
AlternatorE,99.4,2.97,504.579955645,170926323,0
AlternatorF,100.5,4.47,633.473984295,209542280,0
AlternatorF,116.0,1.26,46.429715791,16199898,0
AlternatorF,118.2,1.24,497.166265298,178991312,0
AlternatorF,118.6,1.24,6.005574123,1800270,0
AlternatorF,120.8,1.24,0.716201457,185129,0
AlternatorF,128.9,1.38,330.102540392,121208578,0
AlternatorF,90.0,7.3,13.204203186,1335563,0
AlternatorF,90.2,3.03,6.482821803,979261,0
AlternatorF,90.2,4.11,13.55046017,1942649,0
AlternatorF,90.4,5.52,15.750405938,3183827,0
AlternatorF,90.6,3.37,421.912608969,138556155,0
AlternatorF,90.7,6.12,112.811088302,31000633,0
AlternatorF,90.8,4.23,62.602054539,15619726,0
AlternatorF,91.0,1.46,27.618025361,6669667,0
AlternatorF,91.4,1.32,87.626323187,25591459,0
AlternatorF,92.0,1.97,263.278138125,84315319,0
AlternatorF,92.5,3.26,81.478410694,17052192,0
AlternatorF,93.4,5.12,239.327600567,75720700,0
AlternatorF,93.7,1.64,189.025078076,64691294,0
DisplacerE,100.1,1.29,606.810745816,205485321,0
DisplacerE,100.2,2.7,135.320945491,34438838,0
DisplacerE,100.3,1.26,198.278584753,63920290,0
DisplacerE,100.4,1.27,384.076423488,136804891,0
DisplacerE,100.6,5.73,631.974781295,211116568,0
DisplacerE,100.6,5.82,497.139446542,162109596,0
DisplacerE,100.7,5.03,232.854279857,68681335,0
DisplacerE,100.8,1.3,282.971058773,101883204,0
DisplacerE,100.9,1.24,175.274511964,55152453,0
DisplacerE,101.0,1.24,36.925460523,12816264,0
DisplacerE,101.1,1.24,282.489483555,89948856,0
DisplacerE,101.3,3.39,381.619844899,112870039,0
DisplacerE,101.5,1.24,438.338598363,156255036,0
DisplacerE,101.5,1.27,219.572629059,74503993,0
DisplacerE,101.6,1.25,339.601719792,117187090,0
DisplacerE,101.7,4.53,208.008166955,57870125,0
DisplacerE,102.8,2.51,198.243144213,64261735,0
DisplacerE,102.9,5.22,394.442754543,116730804,0
DisplacerE,103.1,1.24,244.79962,90126085,0
DisplacerE,103.2,1.99,592.634350077,198307418,0
DisplacerE,103.4,3.02,448.725667518,142583344,0
DisplacerE,103.8,1.24,368.812486602,122577774,0
DisplacerE,103.8,6.1,671.336547159,221510246,0
DisplacerE,105.0,5.8,350.823049535,110589522,0
DisplacerE,105.1,2.39,352.92004958,123342709,0
DisplacerE,105.5,1.58,360.583382918,124706325,1
DisplacerE,105.9,7.51,670.392816547,220970386,0
DisplacerE,106.3,1.89,478.847115269,161549561,0
DisplacerE,106.6,1.24,250.308147376,87828544,0
DisplacerE,106.6,1.34,373.79650641,133817332,0
DisplacerE,106.7,1.61,572.92342094,194934631,0
DisplacerE,107.4,1.29,486.645747169,169683403,0
DisplacerE,108.3,1.91,277.966944101,88830615,0
DisplacerE,108.9,5.52,459.274291225,149603118,0
DisplacerE,109.0,1.24,462.634354223,162553676,0
DisplacerE,109.1,4.7,326.248315553,100074145,0
DisplacerE,109.7,4.78,290.317154677,91043842,0
DisplacerE,111.5,1.64,256.556943639,80376205,0
DisplacerE,111.8,1.27,348.259956838,115675364,0
DisplacerE,112.6,1.24,426.498426306,154120189,0
DisplacerE,112.6,1.39,562.417278217,192353842,1
DisplacerE,112.8,1.3,215.091872786,73936159,0
DisplacerE,113.5,5.15,518.011798734,171662078,0
DisplacerE,113.7,1.27,580.029466597,197488779,0
DisplacerE,114.2,1.24,216.444041592,68625359,0
DisplacerE,115.2,1.24,54.011344417,20312091,0
DisplacerE,115.3,2.5,668.183867903,221052839,0
DisplacerE,115.6,2.12,281.581227564,96150846,0
DisplacerE,115.7,1.26,191.05385336,61307474,0
DisplacerE,115.7,1.38,662.00552464,219968328,0
DisplacerE,117.0,5.12,497.125725998,165073706,0
DisplacerE,119.4,1.48,209.969890285,67700131,0
DisplacerE,120.0,1.24,420.140894571,156050653,0
DisplacerE,121.9,1.28,151.570798951,51859503,0
DisplacerE,122.4,1.24,144.665126427,63888178,1
DisplacerE,122.5,1.24,122.049729892,39747092,0
DisplacerE,123.8,1.38,310.629102785,107526162,0
DisplacerE,124.7,1.24,241.916893386,91658458,0
DisplacerE,90.0,5.36,2.944480991,491229,0
DisplacerE,90.0,7.41,14.502412018,1938303,0
DisplacerE,90.0,7.9,215.747024961,48486883,0
DisplacerE,90.1,4.87,60.607502274,12957084,0
DisplacerE,90.1,5.19,18.512974179,2603441,0
DisplacerE,90.1,6.0,8.213335602,717090,0
DisplacerE,90.1,7.76,121.056916637,26218589,0
DisplacerE,90.3,6.37,102.449130657,20794999,0
DisplacerE,90.3,7.79,299.841320288,83991216,0
DisplacerE,90.4,5.68,649.043827187,214803948,0
DisplacerE,90.4,7.64,579.270710666,185257462,0
DisplacerE,90.4,7.87,334.999760608,99948596,1
DisplacerE,90.4,7.87,469.98530056,142042850,0
DisplacerE,90.5,5.34,108.516101169,31111526,0
DisplacerE,90.5,7.43,78.695748913,15080546,0
DisplacerE,90.5,7.53,159.309138556,36750796,0
DisplacerE,90.6,5.28,516.235728327,171924347,0
DisplacerE,90.7,1.53,17.562012669,3581537,0
DisplacerE,90.7,1.68,115.600217895,33562371,0
DisplacerE,90.7,1.82,556.60526894,188597332,1
DisplacerE,90.7,2.57,132.13533363,29309780,0
DisplacerE,90.8,7.54,372.460184761,108124853,0
DisplacerE,90.8,7.9,592.481282446,187067631,1
DisplacerE,90.9,7.86,121.89779933,24819891,0
DisplacerE,91.1,1.32,28.137851847,5982432,0
DisplacerE,91.1,4.73,301.668113956,89442310,0
DisplacerE,91.2,5.37,385.186569551,117262819,1
DisplacerE,91.3,1.36,21.888374751,5005647,0
DisplacerE,91.3,2.1,29.831779436,6848510,0
DisplacerE,91.3,2.53,87.78469852,20015365,0
DisplacerE,91.3,3.61,477.151136743,149480246,0
DisplacerE,91.3,7.21,560.688306575,184338589,0
DisplacerE,91.5,1.24,11.431110922,2575144,0
DisplacerE,91.5,5.9,617.887648427,205224357,0
DisplacerE,91.5,6.65,215.804696515,64368115,0
DisplacerE,91.6,2.03,62.291241684,13652269,0
DisplacerE,91.6,2.05,173.4777939,46799777,0
DisplacerE,91.6,6.9,485.988423912,153394301,0
DisplacerE,91.8,1.24,37.481626522,10914520,0
DisplacerE,91.8,5.14,300.910008861,89086536,0
DisplacerE,91.8,6.91,399.965049732,121333831,0
DisplacerE,91.9,7.66,471.581833213,137283443,0
DisplacerE,92.0,1.4,58.924364706,15553379,0
DisplacerE,92.0,5.82,122.294238513,34741840,0
DisplacerE,92.1,2.96,42.689434264,11403581,0
DisplacerE,92.1,4.76,448.170908303,147524109,0
DisplacerE,92.1,7.76,258.814961144,67211699,0
DisplacerE,92.3,1.8,143.410642957,42288987,0
DisplacerE,92.3,6.72,128.742142046,30775948,0
DisplacerE,92.3,7.89,400.70674045,113926179,0
DisplacerE,92.4,7.85,630.576616237,203527409,0
DisplacerE,92.5,1.38,11.589730013,1789561,0
DisplacerE,92.5,2.47,230.177043798,63534490,0
DisplacerE,92.5,4.99,392.192567539,124208517,0
DisplacerE,92.6,1.84,236.012153552,73600323,0
DisplacerE,92.6,6.66,538.944289538,180397285,0
DisplacerE,92.7,1.27,6.434633078,1626330,0
DisplacerE,92.7,6.07,134.731668093,32945446,0
DisplacerE,92.7,7.54,126.66473579,31935638,0
DisplacerE,92.8,5.2,220.112192778,71082977,0
DisplacerE,92.8,7.75,642.156380515,209128015,1
DisplacerE,93.3,1.43,20.659886507,5203455,0
DisplacerE,93.4,5.26,491.124735555,158896474,0
DisplacerE,93.4,6.19,389.71762245,115112866,0
DisplacerE,93.5,2.38,263.284357495,84135992,0
DisplacerE,93.5,6.96,56.632389732,15206143,0
DisplacerE,93.6,3.85,451.966998212,151846160,0
DisplacerE,93.6,6.99,654.117206912,215567904,1
DisplacerE,93.7,1.76,467.566264432,160893783,0
DisplacerE,93.7,6.6,527.509691719,177656856,0
DisplacerE,93.8,4.04,73.567005089,17689242,0
DisplacerE,93.8,6.85,539.571498487,176878257,0
DisplacerE,94.0,1.25,35.408913882,11568551,0
DisplacerE,94.0,1.58,251.425350166,79150167,0
DisplacerE,94.0,2.23,417.889542485,135355704,0
DisplacerE,94.0,7.53,591.046679973,191645542,0
DisplacerE,94.0,7.57,598.43648922,193839150,1
DisplacerE,94.1,5.86,323.928355335,94430324,0
DisplacerE,94.2,6.39,508.677396291,160828849,0
DisplacerE,94.3,1.28,266.109056865,90557297,0
DisplacerE,94.3,5.86,455.994785988,155532802,0
DisplacerE,94.3,7.65,585.033841371,188685510,0
DisplacerE,94.4,2.13,295.173599435,93071760,0
DisplacerE,94.5,1.93,104.498185798,27555802,0
DisplacerE,94.6,1.24,26.861701489,7332854,0
DisplacerE,94.6,3.03,284.161903122,87039411,0
DisplacerE,94.6,5.39,240.07428658,69716897,0
DisplacerE,94.6,5.59,296.628488251,81449899,0
DisplacerE,94.7,1.24,359.267046507,120086046,0
DisplacerE,94.8,4.22,571.602778199,184953475,0
DisplacerE,94.9,2.49,446.155274064,143846258,0
DisplacerE,95.2,1.24,30.021796298,9408926,0
DisplacerE,95.3,1.49,330.629962674,115694878,0
DisplacerE,95.3,7.87,617.082315419,196093859,0
DisplacerE,95.4,1.25,583.535424895,199298525,0
DisplacerE,95.5,1.27,244.445460572,75449285,0
DisplacerE,95.5,7.87,632.618356865,204857935,0
DisplacerE,95.6,1.91,47.762822399,9908150,0
DisplacerE,95.8,5.46,162.73890632,45948393,0
DisplacerE,95.9,1.24,182.283906935,55174707,1
DisplacerE,95.9,1.24,23.339485075,8562985,0
DisplacerE,95.9,1.67,367.012500845,121781400,0
DisplacerE,95.9,4.84,585.010256713,191912335,1
DisplacerE,95.9,5.32,532.373018786,177942525,0
DisplacerE,96.0,1.26,587.095467087,202589232,0
DisplacerE,96.3,1.35,89.326719692,27006360,0
DisplacerE,96.3,2.4,549.545447105,185879472,0
DisplacerE,96.4,5.39,314.827718708,98666546,0
DisplacerE,96.5,1.63,458.055364091,158693401,0
DisplacerE,96.6,1.25,0.734002961,100845,0
DisplacerE,96.8,1.27,354.128868456,117062304,0
DisplacerE,96.8,3.66,274.787241728,78223445,0
DisplacerE,97.2,1.24,6.447747415,1813521,0
DisplacerE,97.4,1.26,5.954686659,1186383,0
DisplacerE,97.4,5.23,37.953935689,9041832,0
DisplacerE,97.6,1.25,176.14488126,57360483,0
DisplacerE,97.6,4.54,339.299631675,111251687,0
DisplacerE,97.7,2.45,43.467065143,8431550,0
DisplacerE,97.9,7.44,377.826660656,111652623,0
DisplacerE,98.0,1.27,5.374307833,906129,0
DisplacerE,98.1,1.24,1.335565885,326172,0
DisplacerE,98.1,6.15,257.778738972,72043733,0
DisplacerE,98.2,1.35,232.503338527,77811993,1
DisplacerE,98.6,1.24,60.231420825,22512120,0
DisplacerE,98.7,1.43,340.479452709,110405589,0
DisplacerE,99.1,1.24,261.546007154,95885672,0
DisplacerE,99.2,5.47,644.703118989,213947542,0
DisplacerE,99.3,1.32,282.469663301,84226161,0
DisplacerE,99.4,1.44,154.649619391,50769029,1
DisplacerE,99.4,2.51,168.14762938,53730716,0
DisplacerE,99.6,1.24,343.54452119,126317757,1
DisplacerE,99.6,1.24,97.977093208,28585472,0
DisplacerE,99.8,7.87,283.822702362,81270491,0
DisplacerF,100.3,1.24,3.235526086,575819,0
DisplacerF,100.3,1.25,14.181096683,3098817,0
DisplacerF,100.3,2.88,410.685361205,137564337,0
DisplacerF,100.5,4.34,245.77722174,72944661,0
DisplacerF,100.6,1.92,213.554959771,60316309,0
DisplacerF,100.7,3.12,346.853220936,108186163,0
DisplacerF,100.8,1.24,57.371483327,16908800,0
DisplacerF,100.8,3.34,228.213579911,63135972,0
DisplacerF,100.9,1.29,469.318411591,163941541,1
DisplacerF,101.6,1.27,249.648851517,82751663,0
DisplacerF,102.0,3.19,615.876284013,206886635,0
DisplacerF,102.2,1.42,108.84573377,29702939,0
DisplacerF,102.7,1.33,182.658868726,57887725,0
DisplacerF,102.7,6.97,576.13270135,188456431,0
DisplacerF,103.0,1.24,9.415222412,3047725,0
DisplacerF,103.1,1.26,507.875532965,171342986,0
DisplacerF,103.4,1.38,233.526887061,79038680,0
DisplacerF,103.8,1.24,146.893145116,53305463,0
DisplacerF,103.9,1.24,151.412980423,50273837,0
DisplacerF,104.0,1.24,16.889282283,4435272,0
DisplacerF,104.8,2.87,244.876369881,75630404,0
DisplacerF,105.0,1.29,161.2481955,49623316,0
DisplacerF,105.2,1.24,148.585792469,51110765,0
DisplacerF,105.2,4.02,169.160690412,46621149,0
DisplacerF,105.6,1.24,22.661756312,5861920,0
DisplacerF,106.0,3.0,315.053253278,105670966,1
DisplacerF,106.2,1.45,208.640755122,70653074,0
DisplacerF,106.4,1.24,146.529336593,52513189,0
DisplacerF,106.5,1.24,201.644269161,67564802,0
DisplacerF,106.5,2.68,636.439108182,207753324,0
DisplacerF,106.6,1.33,634.70260848,213225953,0
DisplacerF,106.6,5.44,571.168717512,189302324,0
DisplacerF,107.0,1.24,406.993262928,140497680,0
DisplacerF,107.1,1.24,167.721972568,67479381,0
DisplacerF,107.1,4.48,383.936686318,118723215,0
DisplacerF,107.4,1.25,116.004150649,37525708,0
DisplacerF,107.5,1.24,76.089158439,21383618,0
DisplacerF,107.7,4.79,554.407151179,183590932,0
DisplacerF,108.0,2.31,413.784456489,133837066,0
DisplacerF,108.6,1.24,476.662606551,159372704,0
DisplacerF,108.6,5.63,519.628857878,166073239,0
DisplacerF,108.9,1.29,182.556458178,57801785,1
DisplacerF,108.9,1.44,521.545199133,172865704,0
DisplacerF,109.3,1.48,441.81224556,141924359,0
DisplacerF,109.7,2.76,585.475641043,195120125,0
DisplacerF,109.9,1.24,145.978685071,52620028,0
DisplacerF,110.0,1.25,317.874283347,101864757,0
DisplacerF,111.3,1.25,542.231210274,185116734,0
DisplacerF,111.3,1.26,105.311045667,30970225,0
DisplacerF,111.9,1.25,349.409132969,120960745,0
DisplacerF,112.0,1.24,216.36883686,74295954,0
DisplacerF,112.5,1.57,455.447315177,149420922,0
DisplacerF,113.1,1.55,481.014962866,157577055,0
DisplacerF,113.8,1.39,396.240879004,134114937,0
DisplacerF,115.2,4.9,672.178303152,221671881,0
DisplacerF,115.5,1.24,11.8292728,3822040,0
DisplacerF,115.5,1.33,187.300834763,55183603,0
DisplacerF,115.7,1.24,366.824020572,128481410,0
DisplacerF,117.2,1.27,270.465956102,85915885,0
DisplacerF,117.3,1.24,327.094622402,112685021,0
DisplacerF,117.5,1.27,90.732473982,27399337,0
DisplacerF,118.1,1.24,163.726763143,60646957,0
DisplacerF,118.7,1.71,72.365986125,19751578,0
DisplacerF,118.9,1.48,243.427582061,79702277,0
DisplacerF,119.2,6.28,661.692671953,218889261,0
DisplacerF,119.7,1.24,239.765768433,81549056,0
DisplacerF,119.9,2.29,609.014771213,200622128,0
DisplacerF,120.7,1.52,371.989837467,120871323,1
DisplacerF,120.8,1.24,191.404423068,69397308,0
DisplacerF,121.2,1.24,422.551782233,152937206,0
DisplacerF,121.3,1.24,135.660335194,47029768,0
DisplacerF,121.5,3.96,666.083652931,220285326,1
DisplacerF,121.8,1.41,123.305465007,36010057,0
DisplacerF,126.9,2.22,583.28846948,193538804,0
DisplacerF,127.3,1.24,566.166625032,196340671,0
DisplacerF,127.6,1.24,270.333882641,108381683,0
DisplacerF,128.4,1.52,404.110504252,135203062,1
DisplacerF,129.4,1.24,448.052341531,159165587,0
DisplacerF,130.3,4.28,558.416647627,187589523,0
DisplacerF,139.6,1.29,643.743788301,216026685,0
DisplacerF,141.1,1.98,668.653489943,220757088,1
DisplacerF,143.7,1.24,94.133333925,33121791,0
DisplacerF,146.2,1.25,416.444673169,152882811,0
DisplacerF,151.3,1.24,182.473251344,77410890,0
DisplacerF,158.2,1.24,624.067398171,213688253,0
DisplacerF,164.8,1.24,252.851566984,101390930,0
DisplacerF,165.4,1.24,667.237925854,221334417,0
DisplacerF,90.0,1.24,4.334183406,752866,0
DisplacerF,90.1,7.7,643.195842845,211410468,0
DisplacerF,90.2,4.86,22.862344595,3356930,0
DisplacerF,90.4,1.26,0.144450164,12486,1
DisplacerF,90.5,1.43,51.459299283,11406733,0
DisplacerF,90.6,7.55,313.15028665,86220374,0
DisplacerF,90.7,2.72,443.90654019,140895081,0
DisplacerF,90.7,7.41,162.558052334,35426629,0
DisplacerF,90.8,4.75,196.822619025,52357010,0
DisplacerF,90.9,5.37,76.754316407,20295551,0
DisplacerF,91.0,1.26,75.199073552,22715967,0
DisplacerF,91.0,1.43,20.812849817,4888359,0
DisplacerF,91.1,6.52,113.426804983,27380681,0
DisplacerF,91.2,1.62,307.541659802,97093803,0
DisplacerF,91.2,4.83,359.450107335,113321867,1
DisplacerF,91.2,7.39,108.096884332,22242837,0
DisplacerF,91.3,1.26,115.975249895,31568422,0
DisplacerF,91.3,7.68,569.581140923,185068838,0
DisplacerF,91.4,7.9,654.13857764,213483545,0
DisplacerF,91.5,1.81,6.756900066,949850,0
DisplacerF,91.5,6.18,574.550647937,188514367,0
DisplacerF,91.5,7.84,538.300299269,170984299,0
DisplacerF,91.6,4.38,457.134283775,148085323,0
DisplacerF,92.3,1.76,22.7024883,4302255,0
DisplacerF,92.3,4.9,507.722337863,153837913,0
DisplacerF,92.4,1.31,7.0910119,1679748,0
DisplacerF,92.6,6.5,267.084829587,82823776,0
DisplacerF,92.8,4.02,74.931968309,19354043,0
DisplacerF,92.8,5.68,259.186840132,75250873,0
DisplacerF,92.9,1.38,97.141875359,29181148,0
DisplacerF,93.0,6.53,549.972618111,173660222,0
DisplacerF,93.0,7.88,629.846002692,205722932,0
DisplacerF,93.2,1.24,6.651741103,1488363,0
DisplacerF,93.2,1.26,119.782588326,35410457,0
DisplacerF,93.5,7.15,594.623962583,193635872,0
DisplacerF,93.6,2.54,165.527292114,46037356,0
DisplacerF,93.7,1.24,234.593753381,81467117,0
DisplacerF,93.9,2.08,519.347876431,171869945,0
DisplacerF,93.9,7.63,604.837546774,195977867,0
DisplacerF,94.0,1.58,204.784553852,68509793,0
DisplacerF,94.0,7.72,542.081956631,164340954,0
DisplacerF,94.2,3.3,330.756432896,103155747,0
DisplacerF,94.3,1.25,446.301557746,159135165,0
DisplacerF,94.4,2.63,211.831475898,64753510,0
DisplacerF,94.4,4.95,671.585502828,221483147,1
DisplacerF,94.4,5.74,439.892554136,136156339,0
DisplacerF,94.4,6.56,578.024557535,187627820,0
DisplacerF,94.5,3.57,471.955589,149008455,0
DisplacerF,94.5,5.13,43.377425767,8408475,0
DisplacerF,94.6,1.24,16.831785107,4925432,0
DisplacerF,94.6,1.26,1.777853416,298176,0
DisplacerF,94.6,1.82,78.791103032,20094922,0
DisplacerF,94.6,2.09,41.937478411,9509738,0
DisplacerF,94.7,1.34,46.922969048,12502715,0
DisplacerF,95.0,4.08,473.493396744,155105414,0
DisplacerF,95.1,1.66,196.189487946,56934789,0
DisplacerF,95.2,1.59,117.785148717,34296510,0
DisplacerF,95.2,3.3,355.919291781,102691326,0
DisplacerF,95.4,1.27,172.261148797,48466614,1
DisplacerF,95.4,2.0,89.677238584,26157326,0
DisplacerF,95.5,2.09,271.393988351,81428881,0
DisplacerF,95.5,2.5,323.745663236,108027555,0
DisplacerF,96.0,1.25,199.444087646,56531084,0
DisplacerF,96.1,1.24,129.410370203,41258441,0
DisplacerF,96.1,3.54,215.254616402,59371041,0
DisplacerF,96.5,6.06,610.801768739,202987735,0
DisplacerF,96.6,7.39,658.024716706,217194292,0
DisplacerF,97.0,2.31,346.832528974,103632077,0
DisplacerF,97.1,7.79,603.405468051,191893882,0
DisplacerF,97.9,6.75,555.545293273,181717535,0
DisplacerF,98.2,2.47,30.88836393,6092295,0
DisplacerF,98.6,7.39,671.307990383,221152585,0
DisplacerF,98.7,2.13,308.598313971,105939879,0
DisplacerF,98.8,1.92,293.160764446,92236156,0
DisplacerF,99.6,1.29,24.228904761,4564927,0
DisplacerF,99.6,1.35,476.56785028,172127313,0
tag,freq,amplitude,time,cycles,failure
